ID,353_B_glu_14,353_B_mal_2,353_C_glu_15,353_C_mal_3,535_A_glu_13,535_A_mal_1,570_A_glu_16,570_A_mal_4,570_B_glu_17,570_B_mal_5,570_C_glu_18,570_C_mal_6,580_A_glu_19,580_A_mal_7,580_B_glu_20,580_B_mal_8,580_C_glu_21,580_C_mal_9,584_A_glu_22,584_A_mal_10,584_B_glu_23,584_B_mal_11,584_C_glu_24,584_C_mal_12,,,,,,,
YALI0D22088g,tr|Q6C864|Q6C864_YARLI YALI0D22352p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D22352g PE=3 SV=1,48,71,70.181,649,0,296.68,0.031124318,0.029130188,0.036619151,0.029448864,0.036925451,0.022992475,0.042330402,0.028029344,0.046760143,0.030439011,0.043722956,0.058612135,0.04634968,0.038598887,0.028250944,0.032261094,0.039340536,0.030659422,0.076660611,0.046953921,0.058724174,0.049394068,0.068556711,0.045926933
YALI0D22066g,tr|Q6C867|Q6C867_YARLI YALI0D22286p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D22286g PE=4 SV=1,3,3.6,131.93,1189,0,3.6578,7.64985E-05,4.30248E-05,0,0.000128631,0,0,9.31682E-05,2.99904E-05,0.000121639,7.86976E-05,0,0,0,0,0.000193751,3.29226E-05,9.69402E-05,6.16479E-05,6.97487E-05,0.000148023,7.94074E-05,4.86394E-05,5.08817E-05,9.16264E-05
ATP16,tr|Q6C868|Q6C868_YARLI YALI0D22264p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D22264g PE=3 SV=1,33,61.9,63.477,564,0,323.31,0.050834669,0.047970538,0.053808284,0.053051501,0.054432333,0.052056636,0.057047698,0.049365311,0.060576145,0.045353654,0.054475219,0.046273781,0.055666314,0.045963824,0.050350312,0.0445377,0.054748808,0.047687417,0.046876723,0.039371333,0.051160073,0.045910401,0.047340857,0.04276402
YALI0D21978g,sp|Q6C872|ETT1_YARLI Enhancer of translation termination 1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=ETT1 PE=3 SV=1,7,24.1,42.173,377,0,41.134,0.002941642,0.003243414,0.001270963,0.002899789,0.002247019,0.002480589,0.002389695,0.002603318,0.001831537,0.002324364,0.000691219,0.000788512,0.002870329,0.00298233,0.001952913,0.0014417,0.003028341,0.002151771,0.002085865,0.001337535,0.00262203,0.002176638,0.002829165,0.001233382
SEC22,tr|Q6C874|Q6C874_YARLI YALI0D22088p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D22088g PE=3 SV=1,7,52,16.33,152,0,40.518,0.007318936,0.006409976,0.007592227,0.007401487,0.008191338,0.007999984,0.006870384,0.007936795,0.006698797,0.007125594,0.006843721,0.008397785,0.006707365,0.007003707,0.007106687,0.009469838,0.006084752,0.008151609,0.004761651,0.009019412,0.006799989,0.007563878,0.006846383,0.0085922
YALI0D21934g,tr|Q6C875|Q6C875_YARLI YALI0D22066p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D22066g PE=3 SV=1,6,17.4,37.371,340,0,13.889,0.001573803,0.001488258,0.000955067,0.001879243,0.003582128,0.00371314,0.001685761,0.000213609,0.000859893,0.001559122,0.000536642,0.001264384,0.001532788,0.001753522,0.001550622,0.000786676,0.001577452,0.001394106,0.000879341,0.000947428,0.001269651,0.001571901,0.001099978,0.000969757
STU1,"sp|Q6C877|ATPD_YARLI ATP synthase subunit delta, mitochondrial OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=ATP16 PE=1 SV=2",4,70.4,17.348,162,0,295.58,0.024041368,0.037511784,0.02555612,0.03314719,0.027543999,0.036329147,0.02489749,0.054081549,0.071434992,0.083986294,0.019686031,0.048586187,0.030267562,0.026393797,0.02701539,0.061931222,0.029039341,0.050904086,0.023939991,0.039280139,0.048635879,0.061441238,0.024411854,0.051357009
YALI0D21890g,tr|Q6C879|Q6C879_YARLI YALI0D21978p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21978g PE=4 SV=1,4,15,42.008,374,0,10.963,0,0.000135634,0.000128399,8.97574E-05,0,0,0.000106052,0.000128202,0.000398382,0.000332928,0.000228172,0.000171131,0.000125324,0.000198773,0.000100155,0.000168809,0.000119561,0.000125885,0.000192285,0.000380164,0.000222373,0.000414382,0.000128253,0.000272692
YALI0D21747g,sp|Q6C880|SEC22_YARLI Protein transport protein SEC22 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=SEC22 PE=3 SV=1,11,52.6,24.774,213,0,157.06,0.00580095,0.003837705,0.005430257,0.004651031,0.006055434,0.003067709,0.005290446,0.005114454,0.007401885,0.004112744,0.005525629,0.005003354,0.006320787,0.004803959,0.00635512,0.005875575,0.005487349,0.005539488,0.006070844,0.006281154,0.007555567,0.005500053,0.005747717,0.006784123
YALI0D21725g,tr|Q6C881|Q6C881_YARLI YALI0D21934p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21934g PE=4 SV=1,10,63.2,28.869,261,0,155.91,0.008213017,0.006592111,0.007333013,0.005545125,0.007187596,0.00712891,0.007608873,0.008164765,0.007060161,0.007096926,0.006071323,0.006974175,0.008840959,0.00710242,0.009029733,0.007180885,0.007792058,0.007776279,0.006673085,0.008449121,0.009841544,0.00900884,0.008330664,0.007695729
YALI0D21648g,sp|Q6C882|STU1_YARLI Protein STU1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=STU1 PE=3 SV=2,6,6.8,174.26,1597,0,7.4005,0.000248552,0.000258035,0.000182104,0.000348421,0.000475532,0.000159545,0.000138797,2.68101E-05,0.000179254,7.36758E-05,0.000174458,0,0.000301244,0.000268144,0,0.000140337,0.000196462,0.000225318,8.95069E-06,0.000378004,0.00031417,0.000137758,0.00022527,0.000126279
YALI0D21626g,tr|Q6C883|Q6C883_YARLI YALI0D21890p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21890g PE=4 SV=1,13,14.6,121.31,1079,0,30.352,0.005343363,0.002544189,0.004880066,0.003428078,0.003667568,0.003294108,0.005538822,0.003678327,0.003585526,0.003774676,0.002832054,0.003193499,0.005614879,0.003696998,0.002361581,0.000834382,0.002466051,0.000741497,0.00175021,0.001045529,0.002493201,0.003608438,0.005548352,0.000728986
PSD1,tr|Q6C888|Q6C888_YARLI YALI0D21747p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21747g PE=4 SV=1,6,34.9,38.225,375,0,323.31,0.007724008,0.003347543,0.006391765,0.006064992,0.005168974,0.005520105,0.006011622,0.006709807,0.006348004,0.00550716,0.008059539,0.005003825,0.005502867,0.00607912,0.007127111,0.006197511,0.006548767,0.005097239,0.006160871,0.006867595,0.007069598,0.00591695,0.006682933,0.007273253
YALI0D21582g,tr|Q6C889|Q6C889_YARLI YALI0D21725p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21725g PE=4 SV=1,39,49.1,138.18,1292,0,307.24,0.018572661,0.013498171,0.01393866,0.015956898,0.021452503,0.01211138,0.020742264,0.010942386,0.016402639,0.015947405,0.020721775,0.013920782,0.020941405,0.015541786,0.016526588,0.011940918,0.012864905,0.017607223,0.016284257,0.018636735,0.020617401,0.016368993,0.02067461,0.019722644
YALI0D21530g,tr|Q6C891|Q6C891_YARLI YALI0D21648p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21648g PE=4 SV=1,7,17.6,49.758,449,0,19.553,0.00189777,0.001247537,0.001888463,0.001110378,0.002401943,0.002320597,0.002272097,0.00173484,0.00186312,0.002086857,0.002385823,0.001366377,0.00238893,0.001859826,0.001774783,0.001814347,0.002639056,0.002877604,0.002525373,0.002851605,0.001959173,0.002970907,0.002429546,0.002492876
YALI0D21450g,tr|Q6C892|Q6C892_YARLI YALI0D21626p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21626g PE=4 SV=1,6,58.1,11.879,105,0,25.454,0.006908905,0.008393576,0.008876509,0.004913279,0.009527401,0.008659179,0.008707515,0.008825039,0.007139761,0.008674755,0.008557903,0.005395354,0.010314827,0.005190329,0.011542515,0.007978517,0.008353836,0.009428271,0.008800472,0.0056219,0.010314721,0.006356348,0.007621417,0.009050292
LIG4,"tr|Q6C893|Q6C893_YARLI Phosphatidylserine decarboxylase proenzyme 1, mitochondrial OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=PSD1 PE=3 SV=1",25,55.7,62.817,562,0,130.54,0.01343514,0.011248626,0.01114742,0.013049055,0.012875885,0.0114448,0.012943418,0.011257546,0.014530613,0.0124455,0.01562404,0.011216759,0.013788227,0.013114752,0.010766134,0.010936982,0.011410847,0.014416583,0.015082815,0.017095999,0.014083785,0.01266645,0.012333989,0.015871741
YALI0D21362g,tr|Q6C894|Q6C894_YARLI YALI0D21582p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21582g PE=4 SV=1,2,11.7,34.926,334,0,7.7955,0.000945939,0.000673934,0.000726863,0.00057726,0.000806708,0.000554898,0.001086436,0.000530919,0.001269397,0.000681734,0.001214599,0.000631291,0.000836981,0.000736851,0.000610183,0.00101056,0.000875562,0.000838262,0.001049289,0.001231946,0.000651746,0.000681076,0.000940783,0.000813657
YALI0D21318g,tr|Q6C897|Q6C897_YARLI Inosine-5-monophosphate dehydrogenase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21530g PE=3 SV=1,30,62.9,56.608,526,0,323.31,0.118862985,0.096518335,0.125747343,0.110990148,0.128622212,0.096779111,0.118897656,0.096418955,0.112645848,0.106360474,0.124314815,0.10816006,0.116552695,0.113246802,0.122149305,0.119563969,0.124351067,0.113100059,0.097497539,0.118054232,0.098259379,0.102399113,0.074957853,0.122078452
YALI0D21142g,tr|Q6C8A0|Q6C8A0_YARLI YALI0D21450p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21450g PE=4 SV=1,2,13.3,24.603,226,0.0044001,1.6892,0,0.000212447,0.000158041,0.000222166,0.000166279,0.000180962,0,0.000193228,0.000144259,0.000123553,0.000143371,0.000207935,0.000146919,0.000184365,8.07952E-05,0.000179843,0.000160871,0.000173795,0.000149692,0.000214067,0.000129813,0.000181374,0.000159456,0.000280171
YALI0D21010g,sp|Q6C8A3|DNLI4_YARLI DNA ligase 4 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=LIG4 PE=3 SV=1,2,2.5,108.06,956,0,5.3707,0.000581063,0.000702976,0.000704197,0.000918619,0.000253991,0.001039753,0.000213389,0.00066248,3.61364E-05,2.80177E-05,0.000462497,0.000374475,0.000661963,0.000672815,0.000427509,0.000439962,0.000729393,0,0.000544796,3.43444E-05,2.32487E-05,2.85785E-05,0.000720839,2.61048E-05
YALI0D20966g,tr|Q6C8A4|Q6C8A4_YARLI Vacuolar protein sorting-associated protein 17 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21362g PE=3 SV=1,11,25.6,62.798,581,0,39.786,0.004252066,0.00295428,0.003380688,0.002147076,0.002072654,0.002593882,0.003298327,0.002917377,0.004205314,0.0034675,0.003448856,0.003213476,0.004483646,0.003455368,0.003440238,0.004342593,0.00557165,0.004203943,0.003122905,0.0026752,0.00458042,0.002651651,0.003999764,0.002867491
YALI0D20878g,tr|Q6C8A6|Q6C8A6_YARLI YALI0D21318p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21318g PE=4 SV=1,2,22.1,23.596,213,0,24.957,0.000560379,0.001602286,0.000477159,0.001633988,0.000231503,0.001209108,0.000833777,0.001293906,0.002119252,0.00162249,0.00035819,0.001877304,0.000777302,0.000835896,0.00106635,0.001846349,0.000976941,0.001564072,0.000873669,0.001386304,0.00118726,0.000940546,0.0005272,0.001673291
YALI0D20856g,tr|Q6C8B1|Q6C8B1_YARLI Mitochondrial import inner membrane translocase subunit TIM44 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21142g PE=3 SV=1,19,54.5,46.232,418,0,323.31,0.018715893,0.020472227,0.020734654,0.021187138,0.024746678,0.020291436,0.018419766,0.018284765,0.015186776,0.021035688,0.016888136,0.019046793,0.022202768,0.020542686,0.026390239,0.015585098,0.020894026,0.01817888,0.016978854,0.012439967,0.020192592,0.017075352,0.020317868,0.012631149
YALI0D20834g,tr|Q6C8B6|Q6C8B6_YARLI YALI0D21010p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D21010g PE=4 SV=1,13,22.1,66.657,592,0,21.039,0.001879141,0.000962179,0.001416538,0.001155051,0.002775998,0.000733525,0.001966239,0.001336036,0.00155748,0.00144307,0.00139973,0.001157752,0.00094024,0.001168308,0.001549424,0.000948073,0.000616683,0.001080246,0.001471417,0.001224124,0.001003997,0.001410271,0.001018726,0.001468957
CWC22,tr|Q6C8B8|Q6C8B8_YARLI YALI0D20966p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20966g PE=3 SV=2,24,75.1,42.717,377,0,224.42,0.029131607,0.021233188,0.030229743,0.024643298,0.031475683,0.025275343,0.037947159,0.020688486,0.025487058,0.034421522,0.030628955,0.027838864,0.032825472,0.028819603,0.031705182,0.02434936,0.027871098,0.031106029,0.032999909,0.029663074,0.036145393,0.03107476,0.029974764,0.032792964
YALI0D20768g,tr|Q6C8C2|Q6C8C2_YARLI YALI0D20878p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20878g PE=3 SV=1,3,9.6,44.107,376,0,3.4181,0.001211071,0.000358215,0.00051445,0.000474112,0.001097358,0.002187709,0.001263951,0.000937555,0.000433466,0.000626895,0.00120083,0.001007734,0.001159003,0.001059504,0.000551104,0.001079915,0.001066221,0.001196292,0.001359604,0.000619191,0.00260144,0.000458935,0.0013653,0.002256787
YALI0D20724g,tr|Q6C8C3|Q6C8C3_YARLI YALI0D20856p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20856g PE=4 SV=1,8,37.9,28.336,253,0,24.625,0.004542958,0.002542821,0.004595218,0.003318774,0.003048525,0.002026774,0.004206668,0.002284297,0.002019106,0.001675856,0.003070637,0.002174136,0.003115285,0.002359317,0.003280183,0.001875423,0.003556106,0.00199996,0.003232502,0.002118435,0.002834234,0.001724683,0.002776322,0.000934014
YALI0D20702g,tr|Q6C8C4|Q6C8C4_YARLI YALI0D20834p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20834g PE=4 SV=1,1,1.5,58.923,526,0.0052144,1.4456,0,0,0.000175453,0,0.000163344,0.000149114,0.000181513,0.000148789,0,0.000155773,0.000208304,0,0.000211968,0.000180901,0,0.000152945,0,0.000180249,0,0,6.68905E-05,0,0.000186329,0
YALI0D20680g,sp|Q6C8C5|CWC22_YARLI Pre-mRNA-splicing factor CWC22 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=CWC22 PE=3 SV=1,2,2.5,110.34,954,0.0085911,1.2214,0.000764904,0.000287711,0.000671203,0.000554124,0.000617267,0,0.000478383,0.000592058,0.000115105,0,0.000580509,0.000114718,0.000445256,0.000379892,0,0.000485595,0.000612927,0,0.000508318,0.00035612,0.000696114,0.000740798,0.00029148,0
NUT1,tr|Q6C8C6|Q6C8C6_YARLI Dihydrolipoyl dehydrogenase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20768g PE=3 SV=1,36,64.5,53.083,499,0,323.31,0.211898094,0.307071894,0.220711752,0.318737557,0.249372928,0.321241173,0.216534655,0.252322448,0.196937491,0.274001537,0.199070204,0.273682802,0.229543076,0.272489785,0.196466202,0.235097821,0.201336486,0.248045003,0.202268629,0.233611037,0.21821522,0.270793946,0.231609078,0.220669282
YALI0D20614g,tr|Q6C8C7|Q6C8C7_YARLI YALI0D20724p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20724g PE=4 SV=1,5,20.1,33.648,303,0,21.688,0.000584224,0.000771871,0.000953824,0.000849721,0.00092105,0.00099687,0.000786742,0.000556924,0.000776899,0.000233165,0.001103286,0.000572944,0.000691795,0.000605137,0.000404597,0.000550195,0.000913929,0.001042961,0.000900295,0.001114732,0.000996474,0.00116394,0.00059395,0.000669542
YALI0D20592g,tr|Q6C8C8|Q6C8C8_YARLI YALI0D20702p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20702g PE=4 SV=1,15,27.1,86.561,759,0,85.06,0.00352853,0.005465254,0.009152161,0.005166325,0.006042369,0.005297616,0.006559216,0.006047427,0.006714416,0.003573647,0.007124913,0.00581439,0.006243894,0.003384657,0.009459774,0.006168533,0.007235509,0.003866831,0.007911259,0.004670992,0.006256737,0.003746418,0.005544037,0.004608578
YALI0D20570g,tr|Q6C8C9|Q6C8C9_YARLI YALI0D20680p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20680g PE=3 SV=1,6,22.1,43.846,420,0,125.44,0.022888896,0.010203248,0.02179814,0.016717391,0.020581192,0.006642591,0.017864477,0.012569518,0.015577358,0.007909016,0.01515746,0.004673462,0.018094522,0.01774277,0.017034525,0.0033815,0.018948682,0.006925217,0.024198307,0.01127996,0.020679346,0.01293474,0.023252399,0.004807993
YALI0D20526g,sp|Q6C8D1|MED5_YARLI Mediator of RNA polymerase II transcription subunit 5 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=NUT1 PE=3 SV=2,2,2.8,109.07,991,0,4.7961,0,0,0,0,0,0,0,9.67564E-05,0.000154876,0.000151961,8.63348E-05,0,0.000184208,0,0.000156337,0.000103636,0.000216051,0.000191132,0.000129355,0.000227535,0,0.000213293,0,0
YALI0D20504g,tr|Q6C8D2|Q6C8D2_YARLI YALI0D20614p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20614g PE=3 SV=2,19,71.1,17.672,152,0,323.31,0.212517431,0.191617825,0.212411636,0.202950054,0.226788156,0.21288443,0.198007566,0.182670346,0.196768767,0.175979314,0.215970602,0.183884927,0.207582662,0.21459567,0.196029306,0.183295377,0.209172042,0.194927492,0.207003024,0.210226877,0.183129425,0.172067296,0.206785578,0.204501551
YALI0D20482g,tr|Q6C8D3|Q6C8D3_YARLI YALI0D20592p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20592g PE=4 SV=1,2,22.5,15.552,138,0,5.5345,0.00115644,0.001575657,0.00162514,0.001292461,0.001342185,0.001162739,0.001450107,0.001498581,0.001877225,0.001168862,0.001260759,0.001183387,0.001790027,0.001308368,0.001486269,0.001647312,0.00120763,0.000960116,0.001201102,0.00214763,0.00134549,0.001434178,0.001492138,0.001677494
YALI0D20438g,tr|Q6C8D4|Q6C8D4_YARLI T-complex protein 1 subunit gamma OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20570g PE=3 SV=1,32,65,59.122,540,0,188.14,0.021294741,0.01948736,0.022514251,0.015903913,0.018732338,0.015773888,0.022239045,0.015377188,0.019775018,0.017528421,0.01983411,0.014105581,0.020596639,0.017404858,0.02363779,0.017012633,0.021151285,0.017661049,0.022290607,0.01938056,0.020990594,0.017018187,0.018705036,0.020528323
YALI0D20416g,tr|Q6C8D6|Q6C8D6_YARLI YALI0D20526p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20526g PE=4 SV=1,9,55.8,13.812,129,0,323.31,0.006008886,0.01045532,0.006729888,0.013503394,0.004957546,0.012662302,0.086224816,0.030151333,0.009778871,0.022890727,0.019904318,0.019382168,0.005655911,0.052057721,0.006119225,0.023657742,0.00490315,0.019830915,0.084245915,0.023877318,0.017300581,0.059778655,0.016279597,0.020433497
YALI0D20328g,tr|Q6C8D7|Q6C8D7_YARLI YALI0D20504p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20504g PE=3 SV=1,2,26.2,9.4968,84,0,2.793,0,0.000565638,0.002345517,0.001731095,0.002260448,0,0.002026778,0.001856877,0.002474265,0.001706406,0.001827124,0.000442428,0,0.001621612,0.003742902,0.001643258,0.002138185,0,0.001717199,0.00171335,0.001715369,0.001313044,0.001591777,0
YALI0D20306g,tr|Q6C8D8|Q6C8D8_YARLI YALI0D20482p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20482g PE=4 SV=1;tr|Q6C1A6|Q6C1A6_YARLI YALI0F17886p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_F17886g PE=4 SV=1,2,9.2,25.476,238,0,6.2577,0.000352519,0.000310737,0.000284562,0.00030743,0.000232939,0.000312962,0.000305198,0.000317816,0.000359685,0.000224489,0.000347287,0.000224717,0.000373765,0.00026306,0.000336664,0.000158466,0.000301112,0.000261647,0.000389066,0.000488414,0.00021378,0.00022684,0.000373957,0.000338329
YALI0D20174g,tr|Q6C8E0|Q6C8E0_YARLI YALI0D20438p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20438g PE=4 SV=1,9,16,84.276,779,0,119.44,0.001069231,0.001722457,0.001070203,0.001689803,0.001588295,0.00189488,0.001543364,0.002151516,0.000743109,0.001804679,0.001952691,0.003493508,0.002624453,0.003459618,0.000636592,0.001554321,0.00193187,0.001883309,0.001675616,0.00164152,0.000862674,0.002622581,0.003261326,0.001403251
YALI0D20152g,tr|Q6C8E1|Q6C8E1_YARLI YALI0D20416p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20416g PE=3 SV=2,16,32.9,65.186,590,0,88.227,0.005841583,0.005513665,0.008952581,0.005136872,0.00940023,0.003803217,0.009477932,0.008192427,0.008573562,0.006284575,0.010610893,0.006256292,0.006702979,0.006294466,0.010140142,0.006570747,0.008656466,0.006925765,0.00947287,0.007705845,0.009158069,0.008551438,0.008881714,0.007603792
CEF1,tr|Q6C8E4|Q6C8E4_YARLI YALI0D20328p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20328g PE=3 SV=1,22,47.8,57.124,523,0,226.92,0.028547911,0.020550707,0.031991,0.024189168,0.027691561,0.021728397,0.029607122,0.026253673,0.030380407,0.020096311,0.028829388,0.025352147,0.029702366,0.024916867,0.032192458,0.023391717,0.031241104,0.022590091,0.027521777,0.024403172,0.026165127,0.022970105,0.028886319,0.029152524
EFR3,tr|Q6C8E5|Q6C8E5_YARLI YALI0D20306p OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20306g PE=4 SV=1,2,15.3,29.806,281,0,35.426,0,0,0.000397686,0.000141673,0.000393272,0,0.000471377,0.000258604,0.000220151,0.000272298,0.000412398,7.64654E-05,0,0.000128731,0.000160385,6.1231E-05,0.000363525,0.000275578,0.000112391,0.000125437,0.000194809,0.000173195,0.000402076,0
YALI0D19976g,"tr|Q6C8F1|Q6C8F1_YARLI alpha-1,2-Mannosidase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20174g PE=3 SV=1",3,5,87.363,774,0,4.1126,0.000780187,0,0.000426608,0.000173336,0.000375928,0,0.000771567,0,0.000541503,0.000248069,0.000921514,0,0.000578368,0,0.000323347,0.000358315,0.000416486,0.000288654,0.000575599,0.000217817,0.00077881,0.000470794,0.000897941,0.00112132
YALI0D19954g,tr|Q6C8F2|Q6C8F2_YARLI Glucosamine 6-phosphate N-acetyltransferase OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=YALI0_D20152g PE=3 SV=1,7,49.7,19.006,171,0,90.712,0.002600998,0.002424548,0.002881068,0.002730835,0.001084778,0.00278696,0.002318051,0.003755097,0.002423836,0.003690596,0.003044731,0.003004654,0.002847941,0.003180033,0.002280024,0.003809595,0.002738828,0.003221087,0.002955976,0.006362222,0.002380087,0.003854393,0.001564124,0.004785591
YALI0D19932g,sp|Q6C8F5|CEF1_YARLI Pre-mRNA-splicing factor CEF1 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=CEF1 PE=3 SV=1,2,6.1,81.058,719,0,6.9954,0,0,0,0.000144113,0,0.000158803,8.93788E-05,0,0,0,0,0,0,8.09134E-05,0,0,0,0,0,0,0.000265417,0,0,0
YALI0D19910g,sp|Q6C8F7|EFR3_YARLI Protein EFR3 OS=Yarrowia lipolytica (strain CLIB 122 / E 150) OX=284591 GN=EFR3 PE=3 SV=1,15,24.7,93.35,850,0,95.876,0.00454898,0.002015355,0.003823267,0.001955751,0.000904774,0.001872289,0.003418568,0.002317486,0.005151103,0.002901468,0.005249283,0.003220288,0.002614774,0.004712864,0.004062159,0.002946283,0.003864341,0.003347546,0.003382296,0.004048915,0.004489156,0.002665686,0.003366272,0.004406147
