"yarrowiacyc"	"Row Labels"	"Description"	"UniProt"	"CLB22 Gene Name"	"CLB22 GO (biological process)"	"CLB22 GO (cellular component)"	"CLB22 GO (molecular function)"	"WT_A"	"WT_B"	"WT_C"	"WT_D"	"F174_A"	"F174_B"	"F174_D"	"F174_E"	"UVF4_A"	"UVF4_B"	"UVF4_C"	"UVF4_D"	"UVF4_E"	"p"	"q"	"nWT"	"nF174"	"nUVF4"	"log2FoldChange(F174/WT)"	"log2FoldChange(UVF4/WT)"	"log2FoldChange(UVF4/F174)"	"PresentOnlyWT"	"PresentOnlyF174"	"PresentOnlyUVF4"	"AbsentOnlyWT"	"AbsentOnlyF174"	"AbsentOnlyUVF4"	"Pass pq"	"Pass FoldChange"	"PassUniquePresence"	"PassUniqueAbsence"	"PassOverall"	"pq WT vs F174"	"Similarity_Yarlip1.to.yarrowiacyc"	"Similarity_yarrowiacyc.to.Yarlip1"
G1FV3-30683-MONOMER	"jgi|Yarlip1|127680|fgenesh1_kg.8_#_318_#_TRINITY_DN1597_c0_g2_i1"	"jgi|Yarlip1|127680|fgenesh1_kg.8_#_318_#_TRINITY_DN1597_c0_g2_i1"	"Q6CHQ1"	"Ribonuclease H (RNase H) (EC 3.1.26.4)"	"DNA replication, removal of RNA primer [GO:0043137]"	"nucleus [GO:0005634]"	"magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; RNA-DNA hybrid ribonuclease activity [GO:0004523]"													"28.729424602745034"			"0"	"0"	"1"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30790-MONOMER	"jgi|Yarlip1|131238|fgenesh1_kg.20_#_18_#_TRINITY_DN1753_c0_g2_i1"	"jgi|Yarlip1|131238|fgenesh1_kg.20_#_18_#_TRINITY_DN1753_c0_g2_i1"	"Q6CHH1"	"YALI0A09020p"	"0"	"integral component of membrane [GO:0016021]"	"0"	"28.096576028736806"		"29.50803024097166"		"26.68872519493226"		"30.13547934608617"		"32.30269176983381"	"32.357833324026274"	"32.28820677934415"					"2"	"2"	"3"	"-0.39020086434501877"	"3.513940822880514"	"3.9041416872255326"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"99.86"	"99.86"
G1FV3-30689-MONOMER	"jgi|Yarlip1|127692|fgenesh1_kg.8_#_330_#_TRINITY_DN10888_c0_g1_i1"	"jgi|Yarlip1|127692|fgenesh1_kg.8_#_330_#_TRINITY_DN10888_c0_g1_i1"	"Q6CHP7"	"YALI0A06655p"	"fatty acid beta-oxidation [GO:0006635]; fatty-acyl-CoA transport [GO:0015916]; long-chain fatty acid catabolic process [GO:0042758]; peroxisomal long-chain fatty acid import [GO:0015910]; very long-chain fatty acid catabolic process [GO:0042760]"	"integral component of peroxisomal membrane [GO:0005779]; peroxisomal importomer complex [GO:1990429]"	"ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; ATP binding [GO:0005524]; long-chain fatty acid transporter activity [GO:0005324]"	"32.62402061443597"	"32.45371678565886"	"32.522338049684336"	"32.30955149407249"	"31.636572772460283"	"31.804956926289652"	"31.156968834822898"	"32.407634521410124"	"32.26876897333179"	"32.16012153901415"	"31.1223377347399"	"32.06785129287798"	"31.426765541249097"	"0.0671517077893939"	"0.221382545404213"	"4"	"4"	"5"	"-0.7258734722171738"	"-0.6682377197203309"	"0.05763575249684294"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30693-MONOMER	"jgi|Yarlip1|127696|fgenesh1_kg.8_#_334_#_TRINITY_DN5102_c1_g1_i1"	"jgi|Yarlip1|127696|fgenesh1_kg.8_#_334_#_TRINITY_DN5102_c1_g1_i1"	"Q6CHP3"	"YALI0A06743p"	"glutathione metabolic process [GO:0006749]"	"cytoplasm [GO:0005737]"	"glutathione transferase activity [GO:0004364]"	"33.90425338920604"	"33.13059962497258"	"34.46030280385418"	"34.55158478539719"	"33.40941282835139"	"33.88168152964291"	"32.81749768428091"	"33.5405681139834"	"33.7901860443112"	"32.99366295352298"	"33.40347617097821"	"33.4906161399297"	"33.41619497990903"	"0.157211530747976"	"0.298205236080479"	"4"	"4"	"5"	"-0.5993951117928447"	"-0.5928578931272668"	"0.006537218665577882"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30695-MONOMER	"jgi|Yarlip1|127697|fgenesh1_kg.8_#_335_#_TRINITY_DN3347_c0_g1_i1"	"jgi|Yarlip1|127697|fgenesh1_kg.8_#_335_#_TRINITY_DN3347_c0_g1_i1"	"Q6CHP2"	"YALI0A06765p"	"0"	"mitochondrial matrix [GO:0005759]"	"0"	"37.43011548206637"	"37.559405073394004"	"37.4304287828131"	"37.09387777243707"	"37.24883909543419"	"36.97976981353397"	"37.07657140441535"	"37.46746208858969"	"36.498960625355416"	"36.48360382718705"	"37.195439888872315"	"36.973406506884544"	"36.27004974219682"	"0.0127059186667445"	"0.141737445815745"	"4"	"4"	"5"	"-0.1852961771843411"	"-0.694164659578405"	"-0.5088684823940639"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30696-MONOMER	"jgi|Yarlip1|127698|fgenesh1_kg.8_#_336_#_TRINITY_DN4881_c1_g1_i1"	"jgi|Yarlip1|127698|fgenesh1_kg.8_#_336_#_TRINITY_DN4881_c1_g1_i1"	"Q6CHP1"	"Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (3-ketoacyl-CoA reductase) (3-ketoreductase) (KAR) (Microsomal beta-keto-reductase)"	"fatty acid elongation [GO:0030497]; sphingolipid biosynthetic process [GO:0030148]; very long-chain fatty acid biosynthetic process [GO:0042761]"	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]"	"3-oxo-arachidoyl-CoA reductase activity [GO:0102339]; 3-oxo-behenoyl-CoA reductase activity [GO:0102340]; 3-oxo-cerotoyl-CoA reductase activity [GO:0102342]; 3-oxo-lignoceroyl-CoA reductase activity [GO:0102341]; ketoreductase activity [GO:0045703]"	"33.92434230993965"	"32.54508571897342"	"32.96640879046422"	"32.87899182649066"	"34.57513168190206"	"32.62995419334254"	"32.848013564889435"	"32.39092956282679"	"33.419370802233544"	"33.80963337616627"	"32.07933443327345"	"32.75616559661244"	"33.317866367955105"	"0.997320872823958"	"0.589582679957933"	"4"	"4"	"5"	"0.03230008927322814"	"-0.002233046218819368"	"-0.034533135492047506"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30697-MONOMER	"jgi|Yarlip1|127701|fgenesh1_kg.8_#_339_#_TRINITY_DN2586_c0_g2_i1"	"jgi|Yarlip1|127701|fgenesh1_kg.8_#_339_#_TRINITY_DN2586_c0_g2_i1"	"Q6CHP0"	"YALI0A06809p"	"0"	"0"	"0"							"30.13467181956081"		"30.515403524039602"		"29.962925165579883"	"29.88827867871918"	"30.217433116356027"			"0"	"1"	"4"			"0.011338301612862978"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30070-MONOMER	"jgi|Yarlip1|122146|fgenesh1_kg.1_#_1128_#_TRINITY_DN9963_c0_g1_i1"	"jgi|Yarlip1|122146|fgenesh1_kg.1_#_1128_#_TRINITY_DN9963_c0_g1_i1"	"Q6CEG0"	"YALI0B15950p"	"0"	"0"	"protein tyrosine/serine/threonine phosphatase activity [GO:0008138]"	"26.936743960656116"	"27.588851286078036"	"30.833642148634915"	"30.85184698035002"	"25.83946869816589"			"31.47450369096073"					"25.775225861175407"			"4"	"2"	"1"	"-0.3957848993664612"	"-3.2775452327543633"	"-2.881760333387902"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-30700-MONOMER	"jgi|Yarlip1|127708|fgenesh1_kg.8_#_346_#_TRINITY_DN2584_c0_g2_i1"	"jgi|Yarlip1|127708|fgenesh1_kg.8_#_346_#_TRINITY_DN2584_c0_g2_i1"	"Q6CHN5"	"ADP-ribose 1''-phosphate phosphatase (EC 3.1.3.84)"	"0"	"0"	"ADP-ribosyl-[dinitrogen reductase] hydrolase activity [GO:0047407]; phosphoprotein phosphatase activity [GO:0004721]"	"31.20098749906527"	"29.90196210723885"	"31.37342341473735"	"32.32257043605708"	"31.03917798368629"	"32.08451882484598"	"32.06040067361009"	"31.151402609307052"	"31.181393117940356"	"32.189368888392956"		"32.10092990791858"		"0.563746332846616"	"0.468032324062867"	"4"	"4"	"3"	"0.3841391585877183"	"0.6241614404759943"	"0.240022281888276"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30701-MONOMER	"jgi|Yarlip1|127709|fgenesh1_kg.8_#_347_#_TRINITY_DN2584_c0_g1_i1"	"jgi|Yarlip1|127709|fgenesh1_kg.8_#_347_#_TRINITY_DN2584_c0_g1_i1"	"Q6CHN4"	"YALI0A06930p"	"0"	"0"	"0"	"28.91016463776754"															"1"	"0"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99.69"	"99.69"
G1FV3-30703-MONOMER	"jgi|Yarlip1|127711|fgenesh1_kg.8_#_349_#_TRINITY_DN5031_c0_g1_i1"	"jgi|Yarlip1|127711|fgenesh1_kg.8_#_349_#_TRINITY_DN5031_c0_g1_i1"	"Q6CHN2"	"YALI0A06974p"	"0"	"0"	"oxidoreductase activity [GO:0016491]"				"29.974459098092243"												"1"	"0"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30704-MONOMER	"jgi|Yarlip1|127712|fgenesh1_kg.8_#_350_#_TRINITY_DN10006_c0_g1_i1"	"jgi|Yarlip1|127712|fgenesh1_kg.8_#_350_#_TRINITY_DN10006_c0_g1_i1"	"Q6CHN1"	"YALI0A06996p"	"positive regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0045737]; positive regulation of phosphorylation of RNA polymerase II C-terminal domain [GO:1901409]; positive regulation of transcription by RNA polymerase II [GO:0045944]"	"cyclin-dependent protein kinase holoenzyme complex [GO:0000307]; nucleus [GO:0005634]"	"cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]"	"25.12884424705632"	"26.2710088598896"														"2"	"0"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99.17"	"99.17"
G1FV3-29234-MONOMER	"jgi|Yarlip1|103761|estExt_Genewise1.C_110200"	"jgi|Yarlip1|103761|estExt_Genewise1.C_110200"	"Q6CB64"	"YALI0C21582p"	"phosphorylation [GO:0016310]"	"0"	"transferase activity, transferring phosphorus-containing groups [GO:0016772]"	"31.364470576567175"	"30.57497384643985"	"31.69966603197977"	"31.151474588019543"	"30.914932749289246"	"30.612129405521983"	"31.343131989132754"	"30.306505878582513"	"32.48646338570819"	"32.56147338221883"	"31.953460630716457"	"32.31100076567913"	"32.19764061171151"	"0.00041783484332024"	"0.0381681882332471"	"4"	"4"	"5"	"-0.40347125511995685"	"1.1043614944552331"	"1.50783274957519"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-30709-MONOMER	"jgi|Yarlip1|127719|fgenesh1_kg.8_#_357_#_TRINITY_DN4915_c0_g1_i1"	"jgi|Yarlip1|127719|fgenesh1_kg.8_#_357_#_TRINITY_DN4915_c0_g1_i1"	"Q6CHM7"	"YALI0A07106p"	"0"	"integral component of membrane [GO:0016021]"	"0"	"29.63453772113436"	"29.874376275566956"				"26.381030899688195"										"2"	"1"	"0"	"-3.3734260986624633"			"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99.89"	"99.89"
G1FV3-30721-MONOMER	"jgi|Yarlip1|127727|fgenesh1_kg.8_#_365_#_TRINITY_DN4550_c0_g1_i1"	"jgi|Yarlip1|127727|fgenesh1_kg.8_#_365_#_TRINITY_DN4550_c0_g1_i1"	"Q6CHM2"	"YALI0A07403p"	"0"	"cytoplasm [GO:0005737]"	"Rho GDP-dissociation inhibitor activity [GO:0005094]"	"35.986989704167584"	"35.696108856647264"	"36.06977420178569"	"36.190854370785836"	"35.85399283403523"	"36.16804414648718"	"35.87026516915454"	"35.98377390552338"	"35.66317390977508"	"35.849373476300805"	"35.94141292891407"	"35.69547659066979"	"36.03459193455126"	"0.389541702974143"	"0.409243242639581"	"4"	"4"	"5"	"-0.01691276954650789"	"-0.14912601530439673"	"-0.13221324575788884"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30726-MONOMER	"jgi|Yarlip1|127732|fgenesh1_kg.8_#_370_#_TRINITY_DN425_c0_g1_i1"	"jgi|Yarlip1|127732|fgenesh1_kg.8_#_370_#_TRINITY_DN425_c0_g1_i1"	"Q6CHL9"	"YALI0A07557p"	"0"	"0"	"0"		"32.477956646972785"		"32.62366094475175"												"2"	"0"	"0"				"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99.39"	"99.39"
G1FV3-30732-MONOMER	"jgi|Yarlip1|127739|fgenesh1_kg.8_#_377_#_TRINITY_DN10910_c0_g1_i1"	"jgi|Yarlip1|127739|fgenesh1_kg.8_#_377_#_TRINITY_DN10910_c0_g1_i1"	"Q6CHL3"	"YALI0A07689p"	"ER to Golgi vesicle-mediated transport [GO:0006888]; mitotic spindle assembly checkpoint [GO:0007094]"	"cytoplasm [GO:0005737]; RZZ complex [GO:1990423]"	"0"				"28.442451391310446"	"26.44860799400018"	"28.10269531597624"	"30.001058616181496"	"28.407707194799876"		"28.340068153814386"	"27.048816855855456"	"29.43374400168446"	"29.02506536421608"			"1"	"4"	"4"	"-0.20243411107099618"	"0.019472202582150544"	"0.22190631365314673"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30734-MONOMER	"jgi|Yarlip1|127740|fgenesh1_kg.8_#_378_#_TRINITY_DN6753_c0_g1_i1"	"jgi|Yarlip1|127740|fgenesh1_kg.8_#_378_#_TRINITY_DN6753_c0_g1_i1"	"Q6CHL1"	"YALI0A07733p"	"metabolic process [GO:0008152]"	"0"	"catalytic activity [GO:0003824]"	"34.49529514665289"	"34.09598765567792"	"33.748082280506004"	"33.98325589304449"	"34.4094280029811"	"33.318480113997694"	"34.36755708649295"	"34.709008319848806"	"34.49373227291818"	"34.279307574192195"	"33.206812836726925"	"33.80788310231952"	"34.06965874106387"	"0.786847512706886"	"0.534228554065109"	"4"	"4"	"5"	"0.12046313685981147"	"-0.10917633852618991"	"-0.22963947538600138"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30737-MONOMER	"jgi|Yarlip1|127745|fgenesh1_kg.8_#_383_#_TRINITY_DN1257_c0_g2_i1"	"jgi|Yarlip1|127745|fgenesh1_kg.8_#_383_#_TRINITY_DN1257_c0_g2_i1"	"Q6CHK8"	"Mitochondrial zinc maintenance protein 1, mitochondrial"	"mitochondrial respiratory chain complex III assembly [GO:0034551]"	"mitochondrial matrix [GO:0005759]"	"protein binding involved in protein folding [GO:0044183]"	"30.452648759900978"	"31.12795553567765"	"32.50894310643995"	"31.645685269182195"	"26.6274232268959"	"32.66503667531208"	"32.42708386347538"	"30.914177183906858"	"32.83971721739503"	"33.24398926641726"	"23.9353506819526"	"33.106471943543504"	"32.707081590395546"	"0.934396663584494"	"0.574770077951372"	"4"	"4"	"5"	"-0.7753779304026374"	"-0.2672860278594058"	"0.5080919025432316"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-27150-MONOMER	"jgi|Yarlip1|128073|fgenesh1_kg.9_#_286_#_TRINITY_DN11069_c0_g1_i1"	"jgi|Yarlip1|128073|fgenesh1_kg.9_#_286_#_TRINITY_DN11069_c0_g1_i1"	"Q6CAK0"	"Non-specific serine/threonine protein kinase (EC 2.7.11.1)"	"intracellular signal transduction [GO:0035556]; mitotic cell cycle [GO:0000278]; negative regulation of TORC1 signaling [GO:1904262]; positive regulation of protein export from nucleus in response to glucose starvation [GO:0036279]; protein phosphorylation [GO:0006468]"	"cytoplasm [GO:0005737]; nucleotide-activated protein kinase complex [GO:0031588]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]"	"33.85641066494373"	"33.05138592338597"	"32.57440098414114"	"33.19213708680045"	"32.47811316217586"	"33.02955606099841"	"32.72802599613095"	"32.8127704965272"	"31.606106460147682"	"32.320219048052465"	"31.638970843554276"	"32.753059962630395"	"32.09380252747379"	"0.0121304829977783"	"0.140154204710093"	"4"	"4"	"5"	"-0.406467235859715"	"-1.086151896446097"	"-0.679684660586382"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-29596-MONOMER	"jgi|Yarlip1|121392|fgenesh1_kg.1_#_374_#_TRINITY_DN1430_c0_g1_i1"	"jgi|Yarlip1|121392|fgenesh1_kg.1_#_374_#_TRINITY_DN1430_c0_g1_i1"	"Q6CFN8"	"YALI0B05302p"	"0"	"0"	"0"	"33.41178230919811"	"33.58647328820582"	"33.43256700615239"	"33.17614201411455"	"32.21696500814664"	"32.53564452746544"	"33.94340730277943"	"33.284084491428835"	"32.19603462781601"	"32.2060020529705"	"30.60210975228635"	"31.883472490170483"	"31.633568051611192"	"0.00423402344165049"	"0.0875172014774059"	"4"	"4"	"5"	"-0.406715821962635"	"-1.6975037594468176"	"-1.2907879374841826"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-30748-MONOMER	"jgi|Yarlip1|127765|fgenesh1_kg.8_#_403_#_TRINITY_DN2461_c0_g1_i1"	"jgi|Yarlip1|127765|fgenesh1_kg.8_#_403_#_TRINITY_DN2461_c0_g1_i1"	"Q6CHJ9"	"Serine/threonine-protein phosphatase (EC 3.1.3.16)"	"0"	"protein phosphatase type 1 complex [GO:0000164]"	"metal ion binding [GO:0046872]; protein serine/threonine phosphatase activity [GO:0004722]"	"31.15977638960943"	"33.25861028540029"	"31.40704869591965"	"35.739683332704146"	"33.05700060615285"	"30.79383784548261"	"31.911865263610107"	"33.4466991994417"	"30.576785660469366"	"34.240459171265464"	"33.4356600686002"	"29.66180092669584"	"33.074449431343496"	"0.839731080728518"	"0.549350009312885"	"4"	"4"	"5"	"-0.5889289472365604"	"-0.6934486242335112"	"-0.10451967699695075"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30756-MONOMER	"jgi|Yarlip1|127774|fgenesh1_kg.8_#_412_#_TRINITY_DN2169_c0_g1_i1"	"jgi|Yarlip1|127774|fgenesh1_kg.8_#_412_#_TRINITY_DN2169_c0_g1_i1"	"Q6CHJ2"	"YALI0A08239p"	"0"	"0"	"heme binding [GO:0020037]; oxygen binding [GO:0019825]"			"22.95146615046595"	"25.936114904629818"						"25.941229258970882"			"24.520013376966045"			"2"	"0"	"2"		"0.7868307904205807"		"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-30757-MONOMER	"jgi|Yarlip1|127777|fgenesh1_kg.8_#_415_#_TRINITY_DN47_c0_g1_i1"	"jgi|Yarlip1|127777|fgenesh1_kg.8_#_415_#_TRINITY_DN47_c0_g1_i1"	"Q6CHJ1"	"YALI0A08261p"	"0"	"0"	"0"	"33.19885329245226"	"32.28957959022656"	"31.212538218189547"	"32.17558715107081"	"31.627457147295456"	"31.92208918065081"	"32.1576826787142"	"32.03646212145393"	"31.78448815444817"	"32.26756457246162"	"32.284626050849184"	"33.99302414738692"	"31.75338240419846"	"0.639557177120988"	"0.494597207313248"	"4"	"4"	"5"	"-0.2832167809561952"	"0.19747750288408383"	"0.480694283840279"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"99.55"	"99.55"
G1FV3-30765-MONOMER	"jgi|Yarlip1|127782|fgenesh1_kg.8_#_420_#_TRINITY_DN7707_c0_g1_i1"	"jgi|Yarlip1|127782|fgenesh1_kg.8_#_420_#_TRINITY_DN7707_c0_g1_i1"	"Q6CHI6"	"DNA polymerase (EC 2.7.7.7)"	"base-excision repair, gap-filling [GO:0006287]; DNA replication proofreading [GO:0045004]; DNA synthesis involved in UV-damage excision repair [GO:1904161]; mitotic DNA replication lagging strand elongation [GO:1903459]; nucleotide-excision repair, DNA gap filling [GO:0006297]"	"delta DNA polymerase complex [GO:0043625]; nuclear chromosome, telomeric region [GO:0000784]"	"3'-5'-exodeoxyribonuclease activity [GO:0008296]; 4 iron, 4 sulfur cluster binding [GO:0051539]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]"	"28.96303544861095"	"29.447465483633508"	"29.07691485947414"	"29.8480928350494"	"28.985684445216908"	"28.967247458763403"	"27.676133347695583"	"29.482065265892004"	"28.337437580106233"	"29.210900566111974"	"28.845355569198706"	"28.448844262533758"	"27.86520021713757"	"0.166233415253399"	"0.302620509171269"	"4"	"4"	"5"	"-0.5560945273000257"	"-0.7923295176743537"	"-0.23623499037432794"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-25815-MONOMER	"jgi|Yarlip1|87200|e_gw1.6.353.1"	"jgi|Yarlip1|87200|e_gw1.6.353.1"	"Q6C2X1"	"YALI0F04400p"	"ergosterol biosynthetic process [GO:0006696]"	"endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]"	"protein binding, bridging [GO:0030674]"	"30.296797418575718"	"29.527497349274"	"30.374615703335433"	"30.205247629498764"	"29.87026603050504"	"29.41987067379363"	"29.395562865854792"	"30.085880380760663"			"28.588529650798385"		"29.299005162874103"			"4"	"4"	"2"	"-0.40814453744245327"	"-1.1572721183347383"	"-0.749127580892285"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-27314-MONOMER	"jgi|Yarlip1|127790|fgenesh1_kg.9_#_3_#_TRINITY_DN3284_c0_g1_i1"	"jgi|Yarlip1|127790|fgenesh1_kg.9_#_3_#_TRINITY_DN3284_c0_g1_i1"	"Q6CA53"	"Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)"	"adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]"	"cytoplasm [GO:0005737]; nucleus [GO:0005634]"	"adenine phosphoribosyltransferase activity [GO:0003999]; metal ion binding [GO:0046872]"	"33.21029387884571"	"31.975682592854852"	"31.425819154837747"	"33.095798288342756"	"31.45652648052767"	"32.96027411417663"	"30.94090034388513"	"33.347785524918166"	"32.8277533657184"	"31.092202668151998"	"32.963622908305695"	"31.415535458964758"	"31.3693414445986"	"0.756692238097687"	"0.528616091356446"	"4"	"4"	"5"	"-0.25052686284336545"	"-0.4932073095723766"	"-0.24268044672901112"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-26837-MONOMER	"jgi|Yarlip1|122564|fgenesh1_kg.2_#_238_#_TRINITY_DN10861_c0_g1_i1"	"jgi|Yarlip1|122564|fgenesh1_kg.2_#_238_#_TRINITY_DN10861_c0_g1_i1"	"Q6C082"	"Kinesin-like protein"	"microtubule-based movement [GO:0007018]"	"kinesin complex [GO:0005871]; microtubule [GO:0005874]"	"ATPase activity [GO:0016887]; ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"			"28.68374847912415"	"30.272331099860523"			"28.479234317677598"	"29.658927488483076"	"30.356732010031838"			"29.01754551839781"	"25.30507758484218"			"2"	"2"	"3"	"-0.4089588864119982"	"-1.251588085068395"	"-0.8426291986563967"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"100.0"	"100.0"
G1FV3-27312-MONOMER	"jgi|Yarlip1|127794|fgenesh1_kg.9_#_7_#_TRINITY_DN651_c0_g2_i1"	"jgi|Yarlip1|127794|fgenesh1_kg.9_#_7_#_TRINITY_DN651_c0_g2_i1"	"Q6CA55"	"YALI0D05753p"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000462]; ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]"	"cytosolic small ribosomal subunit [GO:0022627]"	"mRNA 5'-UTR binding [GO:0048027]; small ribosomal subunit rRNA binding [GO:0070181]; structural constituent of ribosome [GO:0003735]"	"40.04683989918955"	"39.8843738889315"	"39.57068947937107"	"39.52158106423438"	"39.252127248321884"	"39.656163501484265"	"39.621471531900404"	"39.47801081481318"	"39.531378648437446"	"39.544079202224566"	"38.935473881675414"	"39.893796864408905"	"39.33858045336493"	"0.276568868752707"	"0.365439797008745"	"4"	"4"	"5"	"-0.2539278088016914"	"-0.3072092729093754"	"-0.05328146410768397"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
G1FV3-27311-MONOMER	"jgi|Yarlip1|127796|fgenesh1_kg.9_#_9_#_TRINITY_DN1992_c0_g1_i1"	"jgi|Yarlip1|127796|fgenesh1_kg.9_#_9_#_TRINITY_DN1992_c0_g1_i1"	"Q6CA56"	"YALI0D05731p"	"translation [GO:0006412]"	"cytosolic small ribosomal subunit [GO:0022627]"	"structural constituent of ribosome [GO:0003735]"	"37.419782712849084"	"37.34684692877257"	"37.62765114211543"	"37.45757094065296"	"37.08463960601967"	"37.67377809552773"	"37.348571171031836"	"37.39047344216126"	"37.76698885322432"	"37.34033046004898"	"37.09100724553001"	"36.96004821762423"	"36.67591194061463"	"0.347997708372505"	"0.393143549767952"	"4"	"4"	"5"	"-0.08859735241238553"	"-0.2961055876890697"	"-0.20750823527668416"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100.0"	"100.0"
