yarrowiacyc,Row Labels,Description,UniProt,UniProt Gene Name,CLB22 Gene Name,CLB22 GO (biological process),,CLB22 GO (cellular component),CLB22 GO (molecular function),WT_A,WT_B,WT_C,WT_D,F174_A,F174_B,F174_D,F174_E,UVF4_A,UVF4_B,UVF4_C,UVF4_D,UVF4_E,p,q,nWT,nF174,nUVF4,log2FoldChange(F174/WT),log2FoldChange(UVF4/WT),log2FoldChange(UVF4/F174),PresentOnlyWT,PresentOnlyF174,PresentOnlyUVF4,AbsentOnlyWT,AbsentOnlyF174,AbsentOnlyUVF4,Pass pq,Pass FoldChange,PassUniquePresence,PassUniqueAbsence,PassOverall,pq WT vs F174,Similarity_Yarlip1.to.yarrowiacyc,Similarity_yarrowiacyc.to.Yarlip1
"G1FV3-29874-MONOMER	",jgi|Yarlip1|121860|fgenesh1_kg.1_#_842_#_TRINITY_DN9453_c0_g1_i1,jgi|Yarlip1|121860|fgenesh1_kg.1_#_842_#_TRINITY_DN9453_c0_g1_i1,Q6CEZ5,YALI0B11594g,Aminopeptidase (EC 3.4.11.-),peptide catabolic process [GO:0043171]; proteolysis [GO:0006508],,cytoplasm [GO:0005737],metalloaminopeptidase activity [GO:0070006]; peptide binding [GO:0042277]; zinc ion binding [GO:0008270],35.23146299,35.60580294,35.31438484,35.40264607,35.35454269,35.14424296,35.15242872,35.24421106,34.53856834,35.0262333,34.66736123,34.55314555,34.8534235,0.000371534,0.038168188,4,4,5,-0.164717853,-0.660827824,-0.496109971,0,0,0,0,0,0,1,0,0,0,1,0,100,100
"G1FV3-27872-MONOMER	",jgi|Yarlip1|126906|fgenesh1_kg.7_#_51_#_TRINITY_DN4903_c1_g1_i1,jgi|Yarlip1|126906|fgenesh1_kg.7_#_51_#_TRINITY_DN4903_c1_g1_i1,Q6C8N5,YALI0D18249g,YALI0D18249p,0,,0,0,28.59839616,28.13114277,33.77409374,33.40278334,31.13908384,32.13801705,28.51280682,33.07360812,33.18041082,26.36335865,0.986399533,0.586481696,4,3,3,-0.379968098,-0.104144804,0.275823295,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,
"G1FV3-27868-MONOMER	",jgi|Yarlip1|126909|fgenesh1_kg.7_#_54_#_TRINITY_DN9365_c0_g1_i1,jgi|Yarlip1|126909|fgenesh1_kg.7_#_54_#_TRINITY_DN9365_c0_g1_i1,Q6C8P0,YALI0D18150g,YALI0D18150p,"RNA phosphodiester bond hydrolysis, endonucleolytic [GO:0090502]; RNA processing [GO:0006396]",,mitochondrial large ribosomal subunit [GO:0005762],double-stranded RNA binding [GO:0003725]; ribonuclease III activity [GO:0004525]; structural constituent of ribosome [GO:0003735],35.56304723,35.04402819,35.23267657,34.97017172,34.38399599,35.33004641,34.85021387,35.65959535,35.25914216,35.07232386,35.59579958,35.06282026,35.1452787,0.768373289,0.529215442,4,4,5,-0.146518023,0.024591986,0.171110009,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-25990-MONOMER	",jgi|Yarlip1|126577|fgenesh1_kg.6_#_408_#_TRINITY_DN2469_c0_g2_i1,jgi|Yarlip1|126577|fgenesh1_kg.6_#_408_#_TRINITY_DN2469_c0_g2_i1,Q6C2G1,YALI0F08165g,YALI0F08165p,activation of protein kinase activity [GO:0032147]; positive regulation of division septum assembly [GO:0010973]; regulation of apoptotic process [GO:0042981]; regulation of mitotic cell cycle [GO:0007346]; regulation of protein localization to mitotic spindle pole body [GO:1902542]; septation initiation signaling [GO:0031028]; signal transduction by protein phosphorylation [GO:0023014]; stress-activated protein kinase signaling cascade [GO:0031098],,cytoplasm [GO:0005737]; new mitotic spindle pole body [GO:0071958],ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674],23.91342122,25.57256539,24.57565557,28.92292034,2,1,1,-0.167337735,4.179927036,4.347264771,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,,,
"G1FV3-27866-MONOMER	",jgi|Yarlip1|126914|fgenesh1_kg.7_#_59_#_TRINITY_DN3796_c0_g1_i1,jgi|Yarlip1|126914|fgenesh1_kg.7_#_59_#_TRINITY_DN3796_c0_g1_i1,Q6C8P2,YALI0D18106g,YALI0D18106p,0,,integral component of membrane [GO:0016021],0,34.99743527,35.07858503,34.84767522,34.91380019,34.95574512,34.96440811,34.81263725,34.5926213,34.15467929,34.3992378,34.80378806,34.44863162,34.15515395,0.004123491,0.086504619,4,4,5,-0.128020981,-0.567075783,-0.439054801,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27865-MONOMER	",jgi|Yarlip1|126919|fgenesh1_kg.7_#_64_#_TRINITY_DN1920_c0_g1_i2,jgi|Yarlip1|126919|fgenesh1_kg.7_#_64_#_TRINITY_DN1920_c0_g1_i2,Q6C8P3,YALI0D18084g,YALI0D18084p,cell differentiation [GO:0030154]; regulation of transcription by RNA polymerase II [GO:0006357],,nucleus [GO:0005634],"RNA polymerase II transcription factor activity, sequence-specific DNA binding [GO:0000981]; sequence-specific DNA binding [GO:0043565]; transcription factor activity, RNA polymerase II transcription factor recruiting [GO:0001135]; transcription regulatory region DNA binding [GO:0044212]",29.0442687,29.20321834,30.62121718,30.66509239,30.01225288,30.72199853,2,4,0,1.381396721,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,
"G1FV3-27996-MONOMER	",jgi|Yarlip1|123987|fgenesh1_kg.3_#_519_#_TRINITY_DN1254_c0_g2_i1,jgi|Yarlip1|123987|fgenesh1_kg.3_#_519_#_TRINITY_DN1254_c0_g2_i1,Q6C8B6,YALI0D21010g,YALI0D21010p,"fructose 2,6-bisphosphate metabolic process [GO:0006003]; fructose metabolic process [GO:0006000]",,0,6-phosphofructo-2-kinase activity [GO:0003873]; ATP binding [GO:0005524],30.82300743,30.10971052,30.72374067,30.45853722,32.57129568,28.40740736,30.06727786,26.50280547,29.0673548,30.49677539,28.54505602,25.94940142,0.093810417,0.250156525,4,3,5,-0.180088659,-2.416470338,-2.236381679,0,0,0,0,0,0,0,1,0,0,1,0,100,100,
"G1FV3-29099-MONOMER	",jgi|Yarlip1|132201|fgenesh1_kg.27_#_20_#_TRINITY_DN1854_c0_g2_i1,jgi|Yarlip1|132201|fgenesh1_kg.27_#_20_#_TRINITY_DN1854_c0_g2_i1,Q6CBI0,MEF2,"Ribosome-releasing factor 2, mitochondrial (RRF2mt) (Elongation factor G 2, mitochondrial) (EF-G2mt) (mEF-G 2)",mitochondrial genome maintenance [GO:0000002]; regulation of mitochondrial membrane potential [GO:0051881]; ribosome disassembly [GO:0032790]; translation [GO:0006412],,mitochondrion [GO:0005739],GTPase activity [GO:0003924]; GTP binding [GO:0005525],28.03291241,28.57621802,28.69887245,26.52945724,28.96496404,30.23948656,27.26923507,30.69639041,31.02937028,30.12959609,30.86861865,31.10635072,0.008596274,0.124261587,3,4,5,-0.185215234,2.330064268,2.515279502,0,0,0,0,0,0,0,1,0,0,1,0,100,100,
"G1FV3-27857-MONOMER	",jgi|Yarlip1|126933|fgenesh1_kg.7_#_78_#_TRINITY_DN3266_c0_g1_i1,jgi|Yarlip1|126933|fgenesh1_kg.7_#_78_#_TRINITY_DN3266_c0_g1_i1,Q6C8Q1,YALI0D17930g,Chorismate synthase (EC 4.2.3.5),aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423],,cytosol [GO:0005829],chorismate synthase activity [GO:0004107]; FMN binding [GO:0010181]; riboflavin reductase (NADPH) activity [GO:0042602],36.68755546,36.29374506,36.34839397,36.57705405,36.09669381,36.27573789,36.39964369,36.21143239,36.19518118,36.10610853,36.3266343,36.09777784,36.06874261,0.020154139,0.152996094,4,4,5,-0.230810189,-0.317798241,-0.086988052,0,0,0,0,0,0,0,0,0,0,0,0,99.73,99.73
"G1FV3-27854-MONOMER	",jgi|Yarlip1|126937|fgenesh1_kg.7_#_82_#_TRINITY_DN2907_c0_g1_i1,jgi|Yarlip1|126937|fgenesh1_kg.7_#_82_#_TRINITY_DN2907_c0_g1_i1,Q6C8Q3,YALI0D17864g,YALI0D17864p,metabolic process [GO:0008152],,0,catalytic activity [GO:0003824],38.58360688,39.1907569,38.62836281,38.6712054,38.52264194,38.37604907,38.66213263,38.8447792,38.50314057,38.68399032,38.41424594,38.73132656,38.56360856,0.38503896,0.408757531,4,4,5,-0.167082291,-0.189220606,-0.022138316,0,0,0,0,0,0,0,0,0,0,0,0,99.86,99.86
"G1FV3-27852-MONOMER	",jgi|Yarlip1|126940|fgenesh1_kg.7_#_85_#_TRINITY_DN1915_c0_g1_i1,jgi|Yarlip1|126940|fgenesh1_kg.7_#_85_#_TRINITY_DN1915_c0_g1_i1,Q6C8Q5,YALI0D17820g,YALI0D17820p,regulation of gene expression [GO:0010468],,0,chromatin binding [GO:0003682],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.74,99.74,,,,,,,,,,,,,,,,,,
"G1FV3-27848-MONOMER	",jgi|Yarlip1|126955|fgenesh1_kg.7_#_100_#_TRINITY_DN429_c0_g2_i1,jgi|Yarlip1|126955|fgenesh1_kg.7_#_100_#_TRINITY_DN429_c0_g2_i1,Q6C8Q9,YALI0D17732g,YALI0D17732p,cellular response to benomyl [GO:0072755]; cellular response to hydrogen peroxide [GO:0070301]; cellular stress response to acidic pH [GO:1990451]; negative regulation of TORC1 signaling [GO:1904262]; positive regulation of kinase activity [GO:0033674]; positive regulation of macroautophagy [GO:0016239]; positive regulation of protein phosphorylation [GO:0001934]; positive regulation of translational initiation in response to starvation [GO:0071264]; regulation of eIF2 alpha phosphorylation by amino acid starvation [GO:0060733]; regulation of translational elongation [GO:0006448],,cytosolic ribosome [GO:0022626]; polysomal ribosome [GO:0042788],ATP-dependent protein binding [GO:0043008]; protein kinase binding [GO:0019901]; protein kinase regulator activity [GO:0019887]; ribosome binding [GO:0043022]; translation initiation factor binding [GO:0031369],34.57769308,35.11280711,34.41312364,34.8545534,34.74129998,34.74350885,34.21806063,34.56888244,34.64998259,33.69895098,34.32432502,34.34863585,34.31516777,0.113494475,0.265131352,4,4,5,-0.171606331,-0.472131865,-0.300525534,0,0,0,0,0,0,0,0,0,0,0,0,99.92,99.92
"G1FV3-27835-MONOMER	",jgi|Yarlip1|126975|fgenesh1_kg.7_#_120_#_TRINITY_DN7663_c1_g1_i1,jgi|Yarlip1|126975|fgenesh1_kg.7_#_120_#_TRINITY_DN7663_c1_g1_i1,Q6C8S2,YALI0D17446g,YALI0D17446p,0,,0,metallopeptidase activity [GO:0008237],32.74435155,32.55367531,32.84011318,32.8896808,32.43816526,33.17096273,32.45153254,32.39070557,32.34513912,32.97842485,32.53786504,32.49291857,31.90421456,0.413477839,0.416821575,4,4,5,-0.144113687,-0.305242782,-0.161129096,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-30277-MONOMER	",jgi|Yarlip1|129536|fgenesh1_kg.13_#_134_#_TRINITY_DN2498_c1_g1_i1,jgi|Yarlip1|129536|fgenesh1_kg.13_#_134_#_TRINITY_DN2498_c1_g1_i1,Q6CDX0,YALI0B20570g,KNR4/SMI1 homolog,cell wall biogenesis [GO:0042546],,0,0,33.29336626,32.87916168,31.74881408,33.47781314,33.43877972,32.98549106,32.44441271,31.78432395,32.4378211,33.53455641,35.10100077,35.05488978,33.60996305,0.121304953,0.272802026,4,4,5,-0.186536929,1.097857433,1.284394362,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-28102-MONOMER	",jgi|Yarlip1|123792|fgenesh1_kg.3_#_324_#_TRINITY_DN3576_c0_g1_i1,jgi|Yarlip1|123792|fgenesh1_kg.3_#_324_#_TRINITY_DN3576_c0_g1_i1,Q6C826,YALI0D23331g,Protoporphyrinogen oxidase (EC 1.3.3.4),protoporphyrinogen IX biosynthetic process [GO:0006782],,integral component of membrane [GO:0016021],oxygen-dependent protoporphyrinogen oxidase activity [GO:0004729],30.17605134,24.84613309,27.16284736,30.72435886,27.60433333,29.42973964,27.08729757,26.45959284,25.84100568,27.92603515,0.611970267,0.480536485,4,3,3,-0.186890818,-1.485136441,-1.298245623,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,
"G1FV3-27832-MONOMER	",jgi|Yarlip1|126979|fgenesh1_kg.7_#_124_#_TRINITY_DN10440_c0_g1_i1,jgi|Yarlip1|126979|fgenesh1_kg.7_#_124_#_TRINITY_DN10440_c0_g1_i1,Q6C8S5,YALI0D17380g,YALI0D17380p,0,,0,arsenate reductase (glutaredoxin) activity [GO:0008794],35.24912583,35.72620964,35.98732679,35.99430683,35.90171694,35.91138404,35.41866936,36.32610294,35.91081087,35.93514424,35.24983527,35.63381283,35.68279646,0.647309498,0.49609143,4,4,5,0.150226048,-0.056762339,-0.206988388,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27824-MONOMER	",jgi|Yarlip1|126986|fgenesh1_kg.7_#_131_#_TRINITY_DN6264_c1_g1_i1,jgi|Yarlip1|126986|fgenesh1_kg.7_#_131_#_TRINITY_DN6264_c1_g1_i1,Q6C8T1,YALI0D17204g,YALI0D17204p,chromatin remodeling [GO:0006338]; negative regulation of DNA binding transcription factor activity [GO:0043433]; nonfunctional rRNA decay [GO:0070651]; nucleotide-excision repair [GO:0006289]; positive regulation of DNA binding transcription factor activity [GO:0051091]; positive regulation of RNA polymerase II transcriptional preinitiation complex assembly [GO:0045899]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; proteasome regulatory particle assembly [GO:0070682]; ubiquitin-dependent ERAD pathway [GO:0030433],,"cytosolic proteasome complex [GO:0031597]; nuclear proteasome complex [GO:0031595]; proteasome regulatory particle, base subcomplex [GO:0008540]; proteasome storage granule [GO:0034515]",ATP binding [GO:0005524]; proteasome-activating ATPase activity [GO:0036402]; protein domain specific binding [GO:0019904]; TBP-class protein binding [GO:0017025],33.98793702,33.82678294,35.60526507,34.44377996,34.04815994,34.17087576,33.90946085,35.39036022,34.91567728,33.84646581,34.71165717,33.80843569,34.71144753,0.981485664,0.584796946,4,4,5,-0.086227058,-0.067204553,0.019022505,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-29751-MONOMER	",jgi|Yarlip1|121662|fgenesh1_kg.1_#_644_#_TRINITY_DN7735_c0_g1_i1,jgi|Yarlip1|121662|fgenesh1_kg.1_#_644_#_TRINITY_DN7735_c0_g1_i1,Q6CFA2,YALI0B08899g,YALI0B08899p,0,,integral component of membrane [GO:0016021],0,28.60034721,29.42290461,28.1541703,28.12884425,27.72383829,29.04024983,27.40226811,28.36193748,27.94929566,26.50251717,4,2,4,-0.194522527,-1.022561983,-0.828039457,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,
"G1FV3-27821-MONOMER	",jgi|Yarlip1|126990|fgenesh1_kg.7_#_135_#_TRINITY_DN5151_c0_g1_i1,jgi|Yarlip1|126990|fgenesh1_kg.7_#_135_#_TRINITY_DN5151_c0_g1_i1,Q6C8T4,YALI0D17138g,Methionine aminopeptidase (EC 3.4.11.18),protein initiator methionine removal [GO:0070084],,0,metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006],34.35158864,35.10216224,35.02853897,34.83861977,35.58501659,34.98787914,34.12096075,34.73249256,34.39315577,34.88285693,35.68495483,34.42419518,34.24088923,0.925110116,0.573070444,4,4,5,0.026359855,-0.105017017,-0.131376872,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27819-MONOMER	",jgi|Yarlip1|126993|fgenesh1_kg.7_#_138_#_TRINITY_DN2892_c1_g1_i1,jgi|Yarlip1|126993|fgenesh1_kg.7_#_138_#_TRINITY_DN2892_c1_g1_i1,Q6C8T6,YALI0D17094g,YALI0D17094p,proteasome core complex assembly [GO:0080129],,endoplasmic reticulum [GO:0005783],proteasome binding [GO:0070628],31.33111407,29.32852435,30.26768902,30.74294407,30.0055762,30.9123101,30.54379388,31.36007792,30.77342614,30.93866594,30.34307956,30.0911864,30.51829767,0.795324157,0.535881524,4,4,5,0.287871649,0.115363265,-0.172508384,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27818-MONOMER	",jgi|Yarlip1|126995|fgenesh1_kg.7_#_140_#_TRINITY_DN2892_c0_g1_i2,jgi|Yarlip1|126995|fgenesh1_kg.7_#_140_#_TRINITY_DN2892_c0_g1_i2,Q6C8T7,YALI0D17086g,YALI0D17086p,chaperone-mediated protein complex assembly [GO:0051131]; positive regulation of transcription elongation from RNA polymerase II promoter [GO:0032968]; protein folding [GO:0006457]; tubulin complex assembly [GO:0007021],,cytoplasm [GO:0005737]; prefoldin complex [GO:0016272],chaperone binding [GO:0051087]; tubulin binding [GO:0015631]; unfolded protein binding [GO:0051082],33.2182144,33.16427879,33.34107486,32.89119638,32.61672163,33.44018291,33.26914058,32.60877199,32.90508227,32.530612,32.63420166,32.85860426,32.94528327,0.184864368,0.315052846,4,4,5,-0.16998683,-0.378934417,-0.208947588,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-28359-MONOMER	",jgi|Yarlip1|130666|fgenesh1_kg.17_#_116_#_TRINITY_DN5178_c0_g1_i1,jgi|Yarlip1|130666|fgenesh1_kg.17_#_116_#_TRINITY_DN5178_c0_g1_i1,Q6CDC3,YALI0C01760g,YALI0C01760p,0,,0,0,31.29840984,33.35491379,33.11289028,33.25342763,31.51217764,32.90455625,33.13128232,32.68792265,30.06031949,30.04775656,32.20873681,30.32239637,29.89538945,0.006260552,0.109746154,4,4,5,-0.195925671,-2.247990649,-2.052064978,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-27816-MONOMER	",jgi|Yarlip1|127000|fgenesh1_kg.7_#_145_#_TRINITY_DN5504_c0_g1_i1,jgi|Yarlip1|127000|fgenesh1_kg.7_#_145_#_TRINITY_DN5504_c0_g1_i1,Q6C8T9,YALI0D17050g,YALI0D17050p,isoprenoid biosynthetic process [GO:0008299],,0,transferase activity [GO:0016740],31.489128,31.49929321,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,,,,
"G1FV3-27815-MONOMER	",jgi|Yarlip1|127001|fgenesh1_kg.7_#_146_#_TRINITY_DN1745_c0_g1_i1,jgi|Yarlip1|127001|fgenesh1_kg.7_#_146_#_TRINITY_DN1745_c0_g1_i1,Q6C8U0,YALI0D17028g,"Alpha-1,3-glucosyltransferase (EC 2.4.1.-)",oligosaccharide-lipid intermediate biosynthetic process [GO:0006490]; protein N-linked glycosylation [GO:0006487],,endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021],"dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity [GO:0042281]",33.08766745,34.16668528,32.35473702,32.58557798,2,2,0,-1.157018868,0,0,0,0,0,0,0,0,0,0,0,0,100,100,,,,,,,,,,,,,
"G1FV3-30322-MONOMER	",jgi|Yarlip1|129595|fgenesh1_kg.13_#_193_#_TRINITY_DN5270_c0_g1_i1,jgi|Yarlip1|129595|fgenesh1_kg.13_#_193_#_TRINITY_DN5270_c0_g1_i1,Q6CDS7,YALI0B21516g,YALI0B21516p,0,,0,flavin adenine dinucleotide binding [GO:0050660]; tRNA dihydrouridine synthase activity [GO:0017150],28.78606299,28.12632542,28.35413798,31.22676353,25.13707838,28.42105531,28.11520395,26.20355442,28.24839313,3,4,2,-0.197150172,-1.196201688,-0.999051516,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,
"G1FV3-29367-MONOMER	",jgi|Yarlip1|90038|e_gw1.11.51.1,jgi|Yarlip1|90038|e_gw1.11.51.1,Q6CAT8,YALI0C24398g,YALI0C24398p,0,,nucleus [GO:0005634],DNA binding [GO:0003677],24.71554898,30.28107097,27.28339121,25.33956706,22.59201806,2,1,2,-0.214918762,-3.532517415,-3.317598653,0,0,0,0,0,0,0,1,0,0,1,0,100,100,,,,,,,,,,
"G1FV3-24367-MONOMER	",jgi|Yarlip1|125983|fgenesh1_kg.5_#_536_#_TRINITY_DN9603_c0_g1_i1,jgi|Yarlip1|125983|fgenesh1_kg.5_#_536_#_TRINITY_DN9603_c0_g1_i1,Q6C6N0,ATM1,"Iron-sulfur clusters transporter ATM1, mitochondrial",iron import into the mitochondrion [GO:0048250]; iron ion homeostasis [GO:0055072]; iron-sulfur cluster assembly [GO:0016226],,integral component of membrane [GO:0016021]; mitochondrial inner membrane [GO:0005743],"ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]",33.41847648,32.23018966,32.15640504,32.04205808,34.64118118,30.18289948,32.0668775,32.08520293,30.07094981,30.67988555,31.73174411,29.89303129,33.97485138,0.466886682,0.434321167,4,4,5,-0.217742041,-1.191689887,-0.973947845,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-27802-MONOMER	",jgi|Yarlip1|127018|fgenesh1_kg.7_#_163_#_TRINITY_DN1585_c0_g1_i1,jgi|Yarlip1|127018|fgenesh1_kg.7_#_163_#_TRINITY_DN1585_c0_g1_i1,Q6C8V3,YALI0D16753g,Malate dehydrogenase (EC 1.1.1.37),carbohydrate metabolic process [GO:0005975]; malate metabolic process [GO:0006108]; tricarboxylic acid cycle [GO:0006099],,0,L-malate dehydrogenase activity [GO:0030060],42.09595683,42.18699854,42.33875918,42.06685395,41.96544742,42.06453889,42.13962843,42.13543988,42.33665524,42.36118434,42.17464963,42.15787283,42.22998511,0.07204359,0.22806756,4,4,5,-0.095878467,0.079927308,0.175805775,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27797-MONOMER	",jgi|Yarlip1|127034|fgenesh1_kg.7_#_179_#_TRINITY_DN11325_c0_g1_i1,jgi|Yarlip1|127034|fgenesh1_kg.7_#_179_#_TRINITY_DN11325_c0_g1_i1,Q6C8V7,YALI0D16643g,YALI0D16643p,phenylalanyl-tRNA aminoacylation [GO:0006432],,phenylalanine-tRNA ligase complex [GO:0009328],ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049],37.89141342,37.25570733,37.49745311,37.75138219,36.84048714,37.03830303,37.21885397,37.17355283,37.3182768,37.10378433,36.9911541,37.17182212,36.70301054,0.010500275,0.132273401,4,4,5,-0.531189769,-0.541379434,-0.010189665,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-28425-MONOMER	",jgi|Yarlip1|92367|e_gw1.17.121.1,jgi|Yarlip1|92367|e_gw1.17.121.1,Q6CD70,YALI0C03267g,YALI0C03267p,0,,0,0,33.97668829,32.55698519,33.82768334,32.51571369,33.8900071,31.1016188,34.12196429,32.88244701,30.61518608,31.25603043,31.930367,31.26226141,31.82146034,0.025846427,0.162800531,4,4,5,-0.220258329,-1.842206578,-1.621948249,0,0,0,0,0,0,0,1,0,0,1,0,100,100
"G1FV3-27790-MONOMER	",jgi|Yarlip1|127038|fgenesh1_kg.7_#_183_#_TRINITY_DN1480_c0_g1_i1,jgi|Yarlip1|127038|fgenesh1_kg.7_#_183_#_TRINITY_DN1480_c0_g1_i1,Q6C8W0,YALI0D16467g,YALI0D16467p,glutathione metabolic process [GO:0006749],,cytoplasm [GO:0005737]; nucleus [GO:0005634],glutathione transferase activity [GO:0004364]; translation elongation factor activity [GO:0003746],35.80401767,35.6537861,35.53060212,35.43293307,36.0379712,35.85041388,34.62833239,34.99911595,36.01954701,35.50117059,35.41324879,34.90946894,34.96125306,0.717151271,0.514284905,4,4,5,-0.226376386,-0.244397063,-0.018020677,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27788-MONOMER	",jgi|Yarlip1|127040|fgenesh1_kg.7_#_185_#_TRINITY_DN555_c0_g1_i1,jgi|Yarlip1|127040|fgenesh1_kg.7_#_185_#_TRINITY_DN555_c0_g1_i1,Q6C8W2,YALI0D16423g,YALI0D16423p,0,,0,0,36.12300808,35.4469859,36.29873587,36.51673549,35.78141345,36.17659933,36.44586947,36.20573235,35.96750038,36.26882407,36.04322388,36.12497318,36.18019313,0.965745546,0.581581976,4,4,5,0.056037318,0.020576595,-0.035460723,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27787-MONOMER	",jgi|Yarlip1|127042|fgenesh1_kg.7_#_187_#_TRINITY_DN8821_c0_g1_i1,jgi|Yarlip1|127042|fgenesh1_kg.7_#_187_#_TRINITY_DN8821_c0_g1_i1,Q6C8W3,YALI0D16401g,YALI0D16401p,negative regulation of protein catabolic process [GO:0042177]; nucleotide-excision repair [GO:0006289]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161],,nucleus [GO:0005634],damaged DNA binding [GO:0003684]; ubiquitin binding [GO:0043130],34.50541927,33.69366781,34.14667212,34.32290749,33.77642426,34.62187135,33.78609708,33.65069729,34.78747186,34.18713879,33.85119115,35.2446394,34.61314631,0.210104233,0.327687177,4,4,5,-0.208394182,0.369550824,0.577945006,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-29185-MONOMER	",jgi|Yarlip1|128760|fgenesh1_kg.11_#_72_#_TRINITY_DN9949_c0_g1_i1,jgi|Yarlip1|128760|fgenesh1_kg.11_#_72_#_TRINITY_DN9949_c0_g1_i1,Q6CBA9,YALI0C20449g,YALI0C20449p,oxidation-reduction process [GO:0055114],,cytosol [GO:0005829],electron transfer activity [GO:0009055],38.25895169,37.73423014,37.88130804,37.86072016,37.57495574,37.87319859,37.53831802,37.84720876,38.41251229,38.36832269,38.3051743,38.46940571,38.28789424,0.000392102,0.038168188,4,4,5,-0.225382231,0.434859338,0.66024157,0,0,0,0,0,0,1,0,0,0,1,0,100,100
"G1FV3-27785-MONOMER	",jgi|Yarlip1|127044|fgenesh1_kg.7_#_189_#_TRINITY_DN9289_c0_g1_i1,jgi|Yarlip1|127044|fgenesh1_kg.7_#_189_#_TRINITY_DN9289_c0_g1_i1,P59680,PFK1,ATP-dependent 6-phosphofructokinase (ATP-PFK) (Phosphofructokinase) (EC 2.7.1.11) (Phosphohexokinase),"fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]",,6-phosphofructokinase complex [GO:0005945],6-phosphofructokinase activity [GO:0003872]; ATP binding [GO:0005524]; fructose-6-phosphate binding [GO:0070095]; metal ion binding [GO:0046872],39.08035332,38.96829088,38.85743717,39.09344427,38.49044268,38.59834743,38.66321195,38.95079729,38.44810743,39.53658441,38.85318596,38.94560001,38.73522526,0.289036525,0.370891995,4,4,5,-0.324181573,-0.096140797,0.228040775,0,0,0,0,0,0,0,0,0,0,0,0,100,100
"G1FV3-27784-MONOMER	",jgi|Yarlip1|127046|fgenesh1_kg.7_#_191_#_TRINITY_DN11265_c0_g1_i1,jgi|Yarlip1|127046|fgenesh1_kg.7_#_191_#_TRINITY_DN11265_c0_g1_i1,Q6C8W6,YALI0D16335g,YALI0D16335p,protein deubiquitination [GO:0016579]; ubiquitin-dependent protein catabolic process [GO:0006511],,0,thiol-dependent ubiquitinyl hydrolase activity [GO:0036459],33.11395051,32.62729167,33.11870843,32.83128782,33.18162283,33.70435036,33.40059562,32.8914117,33.05591771,32.88760707,33.37693641,31.96535908,32.44251427,0.191602561,0.317114907,4,4,5,0.371685521,-0.177142698,-0.548828219,0,0,0,0,0,0,0,0,0,0,0,0,100,100
